Pubmed ID,Temperature,Diet,Details,Wild type lifespan (days),Gene 1,Intervention on gene 1,Gene 1 single mutant lifespan (days),"Gene(s) 2(,3)","Intervention(s) on gene 2(,3)","Gene(s) 2(,3) mutant lifespan (days)","Double (triple) mutant (genes 1,2,(3)) lifespan (days)",Phenotype description,Organism
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17.15,mev-1,qm150,13.73,ftn-1;ftn-2,RNAi;RNAi,18.35,14.11,CEP-1-regulated ferritin induction partially mediates the extended lifespan of isp-1 mutants. Mutation in mev-1 ftn-1&2RNAi,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17.15,cep-1,gk138,18.56,mev-1,qm150,13.73,15.78,The cep-1;mev-1 double mutants display significantly lower brood sizes than their respective single mutant controls. cep-1;mev-1 control,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17.15,cep-1;mev-1,gk138;qm150,15.78,ftn-1;ftn-2,RNAi;RNAi,18.35,15.16,The cep-1;mev-1 double mutants display significantly lower brood sizes than their respective single mutant controls. cep-1;mev-1 ftn-1&2 RNAi,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,cep-1,gk138,19.52,ftn-1;ftn-2,RNAi;RNAi,20.23,19.51,"Double RNAi-mediated knockdown of ftn-1 and ftn-2 significantly suppressed the extended lifespan of isp-1 mutants, although not to the same degree as cep-1 inactivation.",6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,isp-1,qm150,28.25,ftn-1;ftn-2,RNAi;RNAi,20.23,22.3,Both cep-1 and ftn-1/2 are important for the longevity of isp-1 mutants. isp-1_ftn-1&2RNAi,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,cep-1;isp-1,gk138;qm150,21.08,ftn-1;ftn-2,RNAi;RNAi,20.23,20.78,The ftn-1/2 RNAi did not further suppress the lifespan of the cep-1;isp-1 double mutant,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,mev-1,qm150,12.99,ftn-1;ftn-2,RNAi;RNAi,20.23,13.61,"The ftn-1/2 are not regulated by CEP-1 in the short-lived mev-1 mutant, the mev-1 mutant lifespan was not affected by ftn-1/2 RNAi",6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,cep-1,qm150,19.52,mev-1,qm150,12.99,16.1,The cep-1;mev-1 double mutants display significantly lower brood sizes than their respective single mutant controls. cep-1;mev-1 control.,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,19.23,cep-1;mev-1,gk138;qm150,16.1,ftn-1;ftn-2,RNAi;RNAi,20.23,16.11,"The ftn-1/2 are not regulated by CEP-1 in the short-lived mev-1 mutant, the mev-1 mutant lifespan was not affected by ftn-1/2 RNAi.",6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,22.41,gas-1,fc21,15.28,ftn-1;ftn-2,RNAi;RNAi,22,14.85,Depleting ftn-1/2 did not rescue the shortened lifespan of the gas-1 mutant,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,22.41,mev-1,qm150,13.11,ftn-1;ftn-2,RNAi;RNAi,22,13.38,"The ftn-1/2 are not regulated by CEP-1 in the short-lived mev-1 mutant, the mev-1 mutant lifespan was not affected by ftn-1/2 RNAi",6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,22.41,nuo-6,qm200,25.36,ftn-1;ftn-2,RNAi;RNAi,22,20.57,RNAi-mediated depletion of ftn-1/2 substantially suppressed the extended lifespan of the nuo-6 mutant.,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,22.41,isp-1,qm150,24.4,ftn-1;ftn-2,RNAi;RNAi,22,21.72,Both cep-1 and ftn-1/2 are important for the longevity of isp-1 mutants.,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17,cep-1,gk138,,mev-1,qm150,14,19.83,The cep-1;mev-1 double mutants display significantly lower brood sizes than their respective single mutant controls.,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17,cep-1,gk138,,gas-1,fc21,13.06,16.53,"The cep-1 mutation partially restores gas-1 mutant lifespan as two isolates of cep-1;gas-1 (L22, L34) live longer than the gas-1 single mutant.",6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17,cep-1,gk138,,clk-1,e2519,21,14.44,The cep-1;clk-1 double mutant lived as long as the clk-1 single mutant,6239
24586177,20,OP50,All lifespan assays were performed at 20°C on Nematode Growth Media (NGM) plates seeded with E. coli OP50 or RNAi bacteria.,17,nuo-6,qm200,22.85,cep-1,gk138,,17.57,Cep-1 mutation fully suppresses the long lifespan of the nuo-6 mutant.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,daf-16,mgDf50,15.2,sod-1,wuEx123,23,15.9,wuEx123 is a sod-1 over expression.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,daf-16,mgDf50,15.2,sod-1,wuIs152,25.2,13.9,Overexpression of sod-1 (wuEx152 strain),6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,daf-16,mgDf50,17.6,sod-1,wuIs152,29.3,15.9,The sod-1 OE longevity is fully dependent on daf-16.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,daf-16,mgDf50,15.6,sod-1,wuIs152,31,14.3,The sod-1 OE longevity is fully dependent on daf-16.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,hsf-1,sy441,14.9,sod-1,wuIs152,25.2,16.8,sod-1 OE longevity is partially dependent on hsf-1.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,hsf-1,sy441,15.3,sod-1,wuIs152,,17.3,sod-1 OE longevity is partially dependent on hsf-1.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,aak-2,ok524,15.9,sod-1,wuIs152,25.2,18.8,sod-1 OE robustly increased the life span of aak-2 mutants.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,aak-2,ok524,13,sod-1,wuIs152,,19.1,sod-1 OE robustly increased the life span of aak-2 mutants.,6239
21839827,20,,"Co-overexpression with catalase was achieved by combining the transgene arrays wuIs155 and wuIs151 [ctl-1,-2,-3 overexpression] in a single line.",,ctl-1;ctl-2;ctl-3,wuIs151;wuIs151;wuIs151,16.1,sod-1,wuIs152,25.6,24.3,"Catalase co-overexpression (co-OE) does not significantly reduce protein oxidation resulting from sod-1 OE. n.s., P > 0.05 for sod-1 OE vs sod-1; catalase co-OE (sod-1 OE; ctl-1,2,3 OE) (n = 3). The co-OE line shows increased protein oxidation relative to the control strain.",6239
21839827,20,,"Co-overexpression with catalase was achieved by combining the transgene arrays wuIs155 and wuIs151 [ctl-1,-2,-3 overexpression] in a single line.",,ctl-1;ctl-2;ctl-3,wuIs151;wuIs151;wuIs151,16.1,sod-1,wuIs154,21.5,20,"Catalase co-overexpression (co-OE) does not significantly reduce protein oxidation resulting from sod-1 OE. n.s., P > 0.05 for sod-1 OE vs sod-1; catalase co-OE (sod-1 OE; ctl-1,2,3 OE) (n = 3). The co-OE line shows increased protein oxidation relative to the control strain.",6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",18,daf-16,mgDf50,16.9,sod-2,wuIs156,20.2,15.3,Overexpression of mitochondrial Mn-SOD (SOD-2) increases life span in a daf-16-dependent manner,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,ctl-1;ctl-2;ctl-3,wuIs151;wuIs151;wuIs151,20.7,sod-2,wuIs156,23.9,23.8,Catalase co-OE did not suppress sod-2 OE longevity.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",,ctl-1;ctl-2;ctl-3,wuIs151;wuIs151;wuIs151,15.2,sod-2,wuIs156,19.5,20.8,Catalase co-OE did not suppress sod-2 OE longevity.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",21.8,sod-1,wuIs152,32.6,ire-1,RNAi,16.4,21.5,RNAi of ire-1 markedly reduced hsp-4::gfp expression in both the presence and the absence of sod-1 OE.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",21.8,sod-1,wuIs152,32.6,xbp-1,RNAi,19.3,27.8,RNAi of ire-1 and xbp-1 markedly reduced hsp-4::gfp expression in both the presence and the absence of sod-1 OE.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",19.7,sod-1,wuIs152,25.4,ire-1,RNAi,18,21.3,RNAi of ire-1 markedly reduced hsp-4::gfp expression in both the presence and the absence of sod-1 OE.,6239
21839827,20,,"C. elegans hermaphrodites were grown at 20 °C and transferred to plates containing 10 uM fluorodeoxyuridine at the L4 stage of development. Death was scored as described previously. Survivorship of populations was compared statistically using the log-rank and Wilcoxon tests, performed using the application JMP 7.0.1 (SAS).",19.7,sod-1,wuIs152,25.4,xbp-1,RNAi,18.8,22,RNAi of ire-1 and xbp-1 markedly reduced hsp-4::gfp expression in both the presence and the absence of sod-1 OE.,6239
12447374,20,NGM,"We carried out aging assays at 20 °C or 25 °C, with agar plates containing 0.1 g ml-1 FUDR to prevent growth of progeny. We grew worms from single-day egglays on nematode-growth medium plates until they reached young adult stage, transferred them to FUDR plates and then scored them every 2 d. Worms were scored as dead when they no longer responded to a gentle prodding with a platinum wire. For lifespan of animals undergoing RNAi, we fed synchronized L1s with RNAi-expressing bacteria, grew them to young adults, transferred them to fresh RNAi plates with FUDR every 5 d and scored lifespan as described.",19.2,daf-16,mgDf47,12.5,D2030.4,RNAi,27.4,21.5,"RNAi inactivation of a D2030.4 gene, key to mitochondrial function, markedly extended C. elegans lifespan on both daf-16 (mgDf47) and wild type.",6239
12447374,20,NGM,"We carried out aging assays at 20 °C or 25 °C, with agar plates containing 0.1 g ml-1 FUDR to prevent growth of progeny. We grew worms from single-day egglays on nematode-growth medium plates until they reached young adult stage, transferred them to FUDR plates and then scored them every 2 d. Worms were scored as dead when they no longer responded to a gentle prodding with a platinum wire. For lifespan of animals undergoing RNAi, we fed synchronized L1s with RNAi-expressing bacteria, grew them to young adults, transferred them to fresh RNAi plates with FUDR every 5 d and scored lifespan as described.",19.2,daf-16,mgDf47,12.5,T02H6.11,RNAi,28.1,23.5,"RNAi inactivation of a T02H6.11 gene, key to mitochondrial function, markedly extended C. elegans lifespan on both daf-16 (mgDf47) and wild type.",6239
